"NID","CaseID","CaseDT","EventName","DisasterMainType","DisasterSubType","Coordinate","WGS84_lon","WGS84_lat","CityName","TownName","Address","CaseDescription","DeathNo","MissingNo","InjuredNo","TrappedNo","ShelterNo","CaseStatus","GeometryType","SourceType","CaseInformer","Is_Traffic","Is_Serious","nTWD97_X","nTWD97_Y","WriteDateTime"
186010,"042017060001998","2017-06-21T10:10:33","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","120.201416015625,23.716014372422332",120.201416,23.716014,"雲林縣","臺西鄉  ","雲林縣臺西鄉[雲林縣臺西鄉五港村11鄰五港路386號]","雲林縣臺西鄉五港村五港路因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",168571.69,2623801.35,"2017-06-21T10:27:00"
186563,"042017060002285","2017-06-21T10:10:33","106年6月EMIC操作演練中央專案","積淹水災情","房屋積淹水","120.281232,22.596131",120.281232,22.596131,"高雄市","旗津區  ","高雄市旗津區北汕里中洲三路北汕社區","民眾通報高雄市旗津區北汕里北汕巷整排共10戶民宅遭大水淹沒，所幸現場僅造成1人輕傷。",0,0,1,0,0,"未指派","點","災情查報WEB","","否","否",176098.69,2499740.77,"2017-06-21T10:57:00"
186564,"042017060002202","2017-06-21T10:10:32","106年6月EMIC操作演練中央專案","橋梁災情","橋墩基礎沖刷","121.37747079133987,24.79053568945646",121.377471,24.790536,"桃園市","復興區  ","桃園市復興區[桃園市復興區義盛里]","桃園市復興區宇內橋梁基礎因溪水暴漲沖刷裸露，目前已經進行封橋做業，暫時禁止人車行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","是",288166.43,2742629.96,"2017-06-21T10:57:00"
186565,"042017060002291","2017-06-21T10:10:31","106年6月EMIC操作演練中央專案","路樹災情","路樹傾斜","120.551068,24.213312",120.551068,24.213312,"臺中市","龍井區  ","臺中市龍井區中山一路與龍山街口","接獲民眾通報，台中市龍井區中山一路與龍山街口一棵約3公尺路樹遭強風吹倒，打中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",204400.23,2678720.42,"2017-06-21T10:57:00"
186566,"042017060002160","2017-06-21T10:10:30","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","120.911444,24.519349",120.911444,24.519349,"苗栗縣","獅潭鄉  ","苗栗縣獅潭鄉和興村和興社區","苗栗縣獅潭鄉和興村和興社區因豪雨導致排水溝宣洩不及附近12戶民宅水淹及膝",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",241026.7,2712544.38,"2017-06-21T10:57:00"
186011,"042017060002005","2017-06-21T10:10:29","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","120.18184661865234,22.985182477153266",120.181847,22.985182,"臺南市","安平區  ","臺南市安平區文平里建平路與建平三街口[臺南市安平區文平里24鄰建平路40號]","接獲民眾通報，臺南市安平區文平里建平路與建平三街口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",166118.09,2542876.22,"2017-06-21T10:27:00"
186012,"042017060002017","2017-06-21T10:10:28","106年6月EMIC操作演練中央專案","廣告招牌災情","廣告招牌掉落","120.46331763267517,23.47999589210842",120.463318,23.479996,"嘉義市","東區   ","嘉義市東區[嘉義市東區東川里]","廣告招牌掉落阻擋道路",0,0,0,0,0,"待處理","點","災情查報WEB","","否","是",195179.37,2597538.41,"2017-06-21T10:27:00"
186567,"042017060002235","2017-06-21T10:10:26","106年6月EMIC操作演練中央專案","積淹水災情","房屋積淹水","120.295431,22.614599",120.295431,22.614599,"高雄市","苓雅區  ","高雄市苓雅區苓中里四維四路180號","高雄市苓雅區苓中里四維四路180號，1戶民宅遭大水淹沒，現場雖無人傷亡，惟造成2人失蹤。",0,2,0,0,0,"未指派","點","災情查報WEB","","是","否",177568.31,2501778.83,"2017-06-21T10:57:00"
186963,"042017060002427","2017-06-21T10:10:20","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.916797,24.460536",120.916797,24.460536,"苗栗縣","泰安鄉  ","苗栗縣泰安鄉錦水村錦卦大橋","泰安鄉錦水村錦卦大橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",241565.19,2706030.25,"2017-06-21T11:28:00"
186964,"042017060002330","2017-06-21T10:10:20","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","120.722372194071,24.045372798238",120.722372,24.045373,"臺中市","霧峰區  ","臺中市霧峰區峰谷里新生路復興二街口","接獲民眾通報，臺中市霧峰鄉新生路與復興二街口一顆約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",221763.54,2660075.92,"2017-06-21T11:28:00"
186013,"042017060002012","2017-06-21T10:10:19","106年6月EMIC操作演練中央專案","路樹災情","路樹傾斜","121.743455736494,25.1207422236301",121.743456,25.120742,"基隆市","仁愛區  ","基隆市仁愛區","損害民房",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",324972.26,2779357.8,"2017-06-21T10:27:00"
186568,"042017060002193","2017-06-21T10:10:18","106年6月EMIC操作演練中央專案","其他災情","人員落水","120.36599636077881,23.319951913844882",120.365996,23.319952,"臺南市","東山區  ","臺南市東山區[臺南市東山區聖賢里]","大雨導致oo市oo區oo溪溪水暴漲，5名釣客遭大水沖走，目前仍未有消息。",0,5,0,0,0,"待處理","點","災情查報WEB","","否","否",185160.11,2579855.07,"2017-06-21T10:57:00"
186569,"042017060002257","2017-06-21T10:10:16","106年6月EMIC操作演練中央專案","積淹水災情","房屋積淹水","120.284774,22.589974",120.284774,22.589974,"高雄市","旗津區  ","高雄市旗津區南汕里旗津三路與旗港路口","高雄市旗津區南汕里旗津三路上6戶民宅遭大水淹沒，現場雖無人傷亡，惟造成2人失蹤。",0,2,0,0,0,"未指派","點","災情查報WEB","","否","否",176459.61,2499057.24,"2017-06-21T10:57:00"
186965,"042017060002458","2017-06-21T10:10:15","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","120.346564,23.55675",120.346564,23.55675,"嘉義縣","新港鄉  ","嘉義縣新港鄉新民路與文昌街口","接獲民眾通報，○嘉義縣新港鄉新民路與文昌街口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。 ==================== 道路落石 ",0,0,0,0,0,"待處理","點","災情查報WEB","","否","否",183291.67,2606087.9,"2017-06-21T11:28:00"
186966,"042017060002396","2017-06-21T10:10:12","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","121.78825378417969,24.751289874993795",121.788254,24.75129,"宜蘭縣","壯圍鄉  ","宜蘭縣壯圍鄉中央大橋[宜蘭縣壯圍鄉吉祥村]","宜蘭縣壯圍鄉中央大橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",329727.4,2738460.06,"2017-06-21T11:28:00"
186968,"042017060002436","2017-06-21T10:10:11","106年6月EMIC操作演練中央專案","其他災情","人員落水","120.9609317779541,24.466969028642602",120.960932,24.466969,"苗栗縣","泰安鄉  ","苗栗縣泰安鄉汶水溪[苗栗縣泰安鄉錦水村]","大雨導致泰安鄉錦水村汶水溪溪水暴漲，五名釣客遭大水沖走，目前未有消息",0,5,0,0,0,"未指派","點","災情查報WEB","","否","否",246039.62,2706740.75,"2017-06-21T11:28:00"
186967,"042017060002431","2017-06-21T10:10:11","106年6月EMIC操作演練中央專案","路樹災情","路樹傾斜","121.825112,24.854722",121.825112,24.854722,"宜蘭縣","頭城鎮  ","宜蘭縣頭城鎮沙成路","接獲民眾通報，宜蘭縣頭城鎮沙成路與東興街口一顆約3公尺路樹遭強風吹倒，砸重一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",333386.34,2749938.85,"2017-06-21T11:28:00"
186570,"042017060002176","2017-06-21T10:10:10","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","121.080383,24.775231",121.080383,24.775231,"新竹縣","芎林鄉  ","新竹縣芎林鄉芎林村文山路與文昌街口","接獲民眾通報，新竹縣芎林鄉芎林村文山路與文昌街口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"未指派","點","災情查報WEB","","否","否",258128.56,2740884.51,"2017-06-21T10:57:00"
186014,"042017060002078","2017-06-21T10:10:10","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.730372,24.089725",120.730372,24.089725,"臺中市","大里區  ","臺中市大里區校前路1號","台中市大里區健民橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。  ",0,0,0,0,0,"待處理","點","災情查報WEB","","是","否",222586.6,2664986.3,"2017-06-21T10:27:00"
186969,"042017060002309","2017-06-21T10:10:05","106年6月EMIC操作演練中央專案","橋梁災情","河川水位達警戒水位及封閉橋梁","120.16359,22.998991",120.16359,22.998991,"臺南市","安平區  ","臺南市安平區港仔里平生路與運河路交叉口","台南市安平區港仔里安億橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","否",164254.93,2544415.94,"2017-06-21T11:28:00"
186571,"042017060002275","2017-06-21T10:10:04","106年6月EMIC操作演練中央專案","積淹水災情","房屋積淹水","120.1358413696289,23.449073480469085",120.135841,23.449073,"嘉義縣","東石鄉  ","嘉義縣東石鄉[嘉義縣東石鄉東石村] (漁人碼頭)","嘉義縣東石漁人碼頭前方路口因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,0,0,"未指派","點","災情查報WEB","","是","是",161706.58,2594276.74,"2017-06-21T10:57:00"
186015,"042017060002032","2017-06-21T10:10:04","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","120.307561636899,22.6284135492037",120.307562,22.628414,"高雄市","新興區  ","高雄市新興區開平里河南一路19號","新興區河南一路與錦田路口因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝(約50公分)。",0,0,2,0,0,"未指派","點","災情查報WEB","","否","否",178822.53,2503302.71,"2017-06-21T10:27:00"
186970,"122017060000428","2017-06-21T10:10:02","106年6月EMIC操作演練中央專案","廣告招牌災情","廣告招牌掉落","120.496315,23.968127",120.496315,23.968127,"彰化縣","溪湖鎮  ","彰化縣溪湖鎮縣146大溪路一段","廣告招牌掉落",0,0,0,0,0,"待處理","點","企業通報-TCAT","TCAT","否","否",198741.22,2651584.82,"2017-06-21T11:28:00"
186016,"042017060002046","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","路樹災情","路樹倒塌","121.163109,23.047448",121.163109,23.047448,"臺東縣","關山鎮  ","臺東縣關山鎮中山路54號","接獲民眾通報，○○縣○○鄉○○路與○○街口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"待處理","點","災情查報WEB","","否","否",266714.84,2549546.51,"2017-06-21T10:27:00"
186574,"112017060001858","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","溪水暴漲","121.43994,25.08685",121.43994,25.08685,"新北市","五股區  ","五股區五股坑溪五洲橋","新北市五股區五股坑溪五洲橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"處理中","點","自建系統","","否","否",294376.56,2775469.52,"2017-06-21T10:57:00"
186573,"112017060001859","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.43064,25.09056",121.43064,25.09056,"新北市","五股區  ","五股區陸一里民義路陸光社區","新北市五股區陸一里民義路陸光社區因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,0,0,"處理中","點","自建系統","","否","否",293437.15,2775877.44,"2017-06-21T10:57:00"
186572,"112017060001862","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","溪水暴漲","121.33498,25.09742",121.33498,25.09742,"新北市","林口區  ","林口區頂福里林口溪橋","新北市林口區林口溪橋水位因達一級警戒水位,目前已進行封橋作業,目前已進行封橋作業,暫時禁止人車通行",0,0,0,0,0,"處理中","點","自建系統","","否","否",283786.29,2776609.94,"2017-06-21T10:57:00"
186020,"112017060001846","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","積淹水災情","地區積淹水","121.45595,25.03672",121.45595,25.03672,"新北市","新莊區  ","新莊區興漢里中正路10號","新北市新莊區中正路新莊社區因豪雨導致排水溝宣洩不及，附近12戶民宅水淹及膝。",0,0,0,0,0,"處理中","點","自建系統","","否","否",296010.22,2769922.22,"2017-06-21T10:27:00"
186019,"112017060001847","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","其他","121.44980,25.03756",121.4498,25.03756,"新北市","新莊區  ","新莊區榮和里新泰路與建中街口","接獲民眾通報，新北市新莊區榮和里新泰路與建中街口一顆約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"處理中","點","自建系統","","否","否",295389.3,2770013.19,"2017-06-21T10:27:00"
186018,"112017060001851","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","其他","121.42585,24.99238",121.42585,24.99238,"新北市","樹林區  ","樹林區樹東里鎮前街與保安街口","接獲民眾通報，新北市樹林區鎮前街與保安街口一顆約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"處理中","點","自建系統","","否","否",292988.2,2765001.06,"2017-06-21T10:27:00"
186017,"112017060001852","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","鐵路、高鐵及捷運災情","其他","121.42441,24.99136",121.42441,24.99136,"新北市","樹林區  ","樹林區樹東里樹林站","台鐵樹林站部分路段因大雨造成水淹過軌道，導致樹林地區列車全面停駛。",0,0,0,0,0,"處理中","點","自建系統","","是","否",292843.19,2764887.62,"2017-06-21T10:27:00"
186576,"112017060001873","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","其他","121.93957,25.01811",121.93957,25.01811,"新北市","貢寮區  ","貢寮區龍崗里嵩陽街與石壁坑街口","接獲民眾通報，新北市貢寮區龍崗里嵩陽街與石壁坑街口一棵約3公尺路樹遭強風吹倒，砸中一輛停放於路旁的小貨車，所幸現場無人傷亡。",0,0,0,0,0,"處理中","點","自建系統","","是","否",344829.03,2768112.3,"2017-06-21T10:57:00"
186575,"112017060001874","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","溪水暴漲","121.91793,25.01585",121.91793,25.01585,"新北市","貢寮區  ","貢寮區雙玉里雙龍橋","新北市貢寮區雙龍橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"處理中","點","自建系統","","否","否",342646.52,2767846.99,"2017-06-21T10:57:00"
186976,"112017060001875","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","其他災情","溪水暴漲","121.70475,25.04911",121.70475,25.04911,"新北市","平溪區  ","平溪區汐平橋","新北市平溪區汐平橋水位因達一級警戒水位，目前已進行封橋作業，暫時禁止人車通行。",0,0,0,0,0,"處理中","點","自建系統","","否","否",321110.32,2771402.27,"2017-06-21T11:28:00"
186975,"112017060001876","2017-06-21T10:10:00","106年6月EMIC操作演練中央專案","鐵路、高鐵及捷運災情","其他","121.74002,25.02565",121.74002,25.02565,"新北市","平溪區  ","平溪區平溪站","台鐵平溪站部分路段因大雨造成水淹過軌道，導致平溪地區列車全面停駛。",0,0,0,0,0,"處理中","點","自建系統","","是","否",324683.44,2768822.64,"2017-06-21T11:28:00"
